"ensembl_gene_id","description","gene_biotype","gcContent","start_position","end_position","transcript_length","chr","band","gene_name","mirbase_id","geneLength"
"ENSG00000149926","TLC domain containing 3B [Source:HGNC Symbol;Acc:HGNC:25295]","protein_coding",52,30024427,30052978,1481,"16","p11.2","TLCD3B","",28551
"ENSG00000110801","proteasome 26S subunit, non-ATPase 9 [Source:HGNC Symbol;Acc:HGNC:9567]","protein_coding",47.48,121888732,121918297,2725,"12","q24.31","PSMD9","",29565
"ENSG00000170989","sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165]","protein_coding",44.09,101236865,101243713,825,"1","p21.2","S1PR1","",6848
"ENSG00000188785","zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]","protein_coding",45.35,57389850,57402992,4955,"19","q13.43","ZNF548","",13142
"ENSG00000176049","janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]","protein_coding",38.28,147585438,147782775,5915,"5","q32","JAKMIP2","",197337
"ENSG00000168917","solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]","protein_coding",41.29,136818647,136855888,2837,"3","q22.3","SLC35G2","",37241
"ENSG00000186086","NBPF member 6 [Source:HGNC Symbol;Acc:HGNC:31988]","protein_coding",45.33,108450282,108471002,2494,"1","p13.3","NBPF6","",20720
"ENSG00000082641","nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]","protein_coding",54.26,48048329,48061545,568,"17","q21.32","NFE2L1","",13216
"ENSG00000079257","latexin [Source:HGNC Symbol;Acc:HGNC:13347]","protein_coding",36.91,158645822,158672648,749,"3","q25.32","LXN","",26826
"ENSG00000042832","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]","protein_coding",45.9,132866958,133134903,745,"8","q24.22","TG","",267945
"ENSG00000261115","transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]","protein_coding",43.29,141074064,141480380,10726,"7","q34","TMEM178B","",406316
"ENSG00000149923","protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]","protein_coding",54.46,30075978,30085376,846,"16","p11.2","PPP4C","",9398
"ENSG00000164898","formation of mitochondrial complex V assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:26946]","protein_coding",46.48,139339457,139346328,345,"7","q34","FMC1","",6871
"ENSG00000012124","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]","protein_coding",50.24,35319261,35347361,554,"19","q13.12","CD22","",28100
"ENSG00000151967","schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678]","protein_coding",39.91,159839861,159897360,1645,"3","q25.33","SCHIP1","",57499
"ENSG00000055732","mucolipin TRP cation channel 3 [Source:HGNC Symbol;Acc:HGNC:13358]","protein_coding",40.77,85018082,85048500,2810,"1","p22.3","MCOLN3","",30418
"ENSG00000181220","zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]","protein_coding",47.02,149472696,149497817,3949,"7","q36.1","ZNF746","",25121
"ENSG00000283856","microRNA 7703 [Source:HGNC Symbol;Acc:HGNC:50271]","miRNA",59.74,24143489,24143565,77,"14","q12","MIR7703","hsa-mir-7703",76
"ENSG00000092098","ring finger protein 31 [Source:HGNC Symbol;Acc:HGNC:16031]","protein_coding",52.92,24146683,24160660,550,"14","q12","RNF31","",13977
"ENSG00000211584","solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]","protein_coding",52.68,47753916,47782751,618,"12","q13.11","SLC48A1","",28835
"ENSG00000068976","glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]","protein_coding",56.89,64746389,64759974,2152,"11","q13.1","PYGM","",13585
"ENSG00000106554","coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]","protein_coding",39.02,132784870,133082090,1604,"7","q33","CHCHD3","",297220
"ENSG00000108671","proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]","protein_coding",43.02,32444379,32483319,3850,"17","q11.2","PSMD11","",38940
"ENSG00000157837","signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]","protein_coding",40.88,120762510,120904358,4135,"12","q24.31","SPPL3","",141848
"ENSG00000146374","R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]","protein_coding",36.02,127118671,127199481,4815,"6","q22.33","RSPO3","",80810
"ENSG00000188306","leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]","protein_coding",41.97,169821922,169837775,1827,"3","q26.2","LRRIQ4","",15853
"ENSG00000075420","fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]","protein_coding",39.76,172039578,172401669,946,"3","q26.31","FNDC3B","",362091
"ENSG00000198478","SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]","protein_coding",38.81,79631329,79703655,4603,"6","q14.1","SH3BGRL2","",72326
"ENSG00000112379","ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]","protein_coding",41.61,138161939,138344663,14859,"6","q23.3","ARFGEF3","",182724
"ENSG00000116299","endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:29618]","protein_coding",45.89,109113679,109206781,564,"1","p13.3","ELAPOR1","",93102
"ENSG00000106459","nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]","protein_coding",41.14,129611720,129757082,513,"7","q32.2","NRF1","",145362
"ENSG00000168067","mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864]","protein_coding",56.72,64784918,64803241,7147,"11","q13.1","MAP4K2","",18323
"ENSG00000127314","RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]","protein_coding",38.94,68610855,68671901,13378,"12","q15","RAP1B","",61046
"ENSG00000090238","yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]","protein_coding",58.41,30092314,30096915,669,"16","p11.2","YPEL3","",4601
"ENSG00000136444","radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]","protein_coding",50.16,50478860,50485974,2467,"17","q21.33","RSAD1","",7114
"ENSG00000001036","alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]","protein_coding",39.72,143494812,143511720,2385,"6","q24.2","FUCA2","",16908
"ENSG00000145685","LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]","protein_coding",43.31,78485215,78770021,4680,"5","q14.1","LHFPL2","",284806
"ENSG00000070190","dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]","protein_coding",38.7,99816827,99870190,2955,"4","q23","DAPP1","",53363
"ENSG00000108511","homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117]","protein_coding",54.06,48595751,48604992,1960,"17","q21.32","HOXB6","",9241
"ENSG00000072786","serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]","protein_coding",48.99,172042079,172188224,5892,"5","q35.1","STK10","",146145
"ENSG00000102886","glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638]","protein_coding",53.57,30104810,30113537,486,"16","p11.2","GDPD3","",8727
"ENSG00000180616","somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]","protein_coding",47.17,73165010,73176633,530,"17","q25.1","SSTR2","",11623
"ENSG00000106400","zinc finger HIT-type containing 1 [Source:HGNC Symbol;Acc:HGNC:21688]","protein_coding",53.97,101218165,101224190,728,"7","q22.1","ZNHIT1","",6025
"ENSG00000151475","solute carrier family 25 member 31 [Source:HGNC Symbol;Acc:HGNC:25319]","protein_coding",36.58,127730400,127774292,1812,"4","q28.1","SLC25A31","",43892
"ENSG00000119899","solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]","protein_coding",42.17,73593379,73653992,3292,"6","q13","SLC17A5","",60613
"ENSG00000102882","mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]","protein_coding",56.36,30114105,30123506,1787,"16","p11.2","MAPK3","",9401
"ENSG00000087128","transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]","protein_coding",36.69,68447463,68497604,2122,"4","q13.2","TMPRSS11E","",50141
"ENSG00000213928","interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]","protein_coding",53.69,24161265,24166565,1626,"14","q12","IRF9","",5300
"ENSG00000146477","solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]","protein_coding",41.65,160348378,160452577,3234,"6","q25.3","SLC22A3","",104199
"ENSG00000254402","leucine rich repeat containing 24 [Source:HGNC Symbol;Acc:HGNC:28947]","protein_coding",63.09,144522388,144527033,1762,"8","q24.3","LRRC24","",4645
"ENSG00000090402","sucrase-isomaltase [Source:HGNC Symbol;Acc:HGNC:10856]","protein_coding",31.26,164978898,165078496,6012,"3","q26.1","SI","",99598
"ENSG00000237110","trace amine associated receptor 9 [Source:HGNC Symbol;Acc:HGNC:20977]","protein_coding",42.02,132538290,132539336,1047,"6","q23.2","TAAR9","",1046
"ENSG00000170265","zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]","protein_coding",51.83,149195546,149226238,3651,"7","q36.1","ZNF282","",30692
"ENSG00000145911","NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]","protein_coding",60.58,178113532,178126081,5985,"5","q35.3","N4BP3","",12549
"ENSG00000112290","WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732]","protein_coding",36.65,110099819,110180004,2675,"6","q21","WASF1","",80185
"ENSG00000120094","homeobox B1 [Source:HGNC Symbol;Acc:HGNC:5111]","protein_coding",58.49,48528526,48531011,2034,"17","q21.32","HOXB1","",2485
"ENSG00000164930","frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044]","protein_coding",37.65,103298433,103332866,3719,"8","q22.3","FZD6","",34433
"ENSG00000132570","pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]","protein_coding",42.14,134905120,135007959,2365,"5","q31.1","PCBD2","",102839
"ENSG00000141378","peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]","protein_coding",39.24,59674636,59707626,409,"17","q23.1","PTRH2","",32990
"ENSG00000138650","protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]","protein_coding",33.93,133149294,133208606,4574,"4","q28.3","PCDH10","",59312
"ENSG00000239998","leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603]","protein_coding",46.15,54572920,54590287,1014,"19","q13.42","LILRA2","",17367
"ENSG00000146966","DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]","protein_coding",47.56,140518420,140673993,3735,"7","q34","DENND2A","",155573
"ENSG00000170006","transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]","protein_coding",41.51,152618628,152680012,10534,"4","q31.3","TMEM154","",61384
"ENSG00000137845","ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]","protein_coding",37.34,58588809,58749791,11158,"15","q21.3","ADAM10","",160982
"ENSG00000173818","endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640]","protein_coding",56.47,80415165,80438086,690,"17","q25.3","ENDOV","",22921
"ENSG00000150712","myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]","protein_coding",44.08,32226994,32312987,4966,"5","p13.3","MTMR12","",85993
"ENSG00000198092","transmembrane serine protease 11F [Source:HGNC Symbol;Acc:HGNC:29994]","protein_coding",35.71,68053198,68129869,2077,"4","q13.2","TMPRSS11F","",76671
"ENSG00000164764","somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]","protein_coding",42.54,73064543,73124088,3698,"8","q21.11","SBSPON","",59545
"ENSG00000100918","REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]","protein_coding",55.21,24171853,24180257,2405,"14","q12","REC8","",8404
"ENSG00000184428","DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]","protein_coding",54.3,143304384,143359979,892,"8","q24.3","TOP1MT","",55595
"ENSG00000269096","cancer/testis antigen family 45 member A3 [Source:HGNC Symbol;Acc:HGNC:33268]","protein_coding",42.77,135759846,135768191,1076,"X","q26.3","CT45A3","",8345
"ENSG00000228836","cancer/testis antigen family 45 member A5 [Source:HGNC Symbol;Acc:HGNC:33270]","protein_coding",42.47,135777130,135785298,1161,"X","q26.3","CT45A5","",8168
"ENSG00000278289","cancer/testis antigen family 45 member A6 [Source:HGNC Symbol;Acc:HGNC:33271]","protein_coding",42.9,135794685,135802787,1066,"X","q26.3","CT45A6","",8102
"ENSG00000137962","Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]","protein_coding",38.07,94148988,94275068,1807,"1","p22.1","ARHGAP29","",126080
"ENSG00000110047","EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]","protein_coding",54.84,64851642,64888296,4453,"11","q13.1","EHD1","",36654
"ENSG00000198901","protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]","protein_coding",45.15,90966040,90995629,3072,"15","q26.1","PRC1","",29589
"ENSG00000179299","NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]","protein_coding",39.47,40749925,40811184,4839,"4","p14","NSUN7","",61259
"ENSG00000271449","cancer/testis antigen family 45 member A2 [Source:HGNC Symbol;Acc:HGNC:28400]","protein_coding",42.84,135811668,135820012,1076,"X","q26.3","CT45A2","",8344
"ENSG00000129991","troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]","protein_coding",57.72,55151767,55157773,699,"19","q13.42","TNNI3","",6006
"ENSG00000273696","cancer/testis antigen family 45 member A7 [Source:HGNC Symbol;Acc:HGNC:51260]","protein_coding",42.87,135829247,135837268,996,"X","q26.3","CT45A7","",8021
"ENSG00000119328","actin binding transcription modulator [Source:HGNC Symbol;Acc:HGNC:1364]","protein_coding",38.71,108934400,108950744,1901,"9","q31.3","ABITRAM","",16344
"ENSG00000105953","oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]","protein_coding",46.23,44606572,44709066,2962,"7","p13","OGDH","",102494
"ENSG00000278085","cancer/testis antigen family 45 member A8 [Source:HGNC Symbol;Acc:HGNC:51261]","protein_coding",42.86,135846497,135854538,1010,"X","q26.3","CT45A8","",8041
"ENSG00000119326","catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]","protein_coding",39.11,108942569,109013522,2522,"9","q31.3","CTNNAL1","",70953
"ENSG00000196497","importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]","protein_coding",58.1,24180219,24188869,3498,"14","q12","IPO4","",8650
"ENSG00000112029","F-box protein 5 [Source:HGNC Symbol;Acc:HGNC:13584]","protein_coding",38.53,152970519,152983579,2610,"6","q25.2","FBXO5","",13060
"ENSG00000270946","cancer/testis antigen family 45 member A9 [Source:HGNC Symbol;Acc:HGNC:51262]","protein_coding",42.87,135863418,135871812,1368,"X","q26.3","CT45A9","",8394
"ENSG00000169446","membrane magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28100]","protein_coding",38.96,135960588,135974029,5145,"X","q26.3","MMGT1","",13441
"ENSG00000113575","protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]","protein_coding",40.3,134194332,134226073,4582,"5","q31.1","PPP2CA","",31741
"ENSG00000131013","peptidylprolyl isomerase like 4 [Source:HGNC Symbol;Acc:HGNC:15702]","protein_coding",38.44,149504495,149546043,2475,"6","q25.1","PPIL4","",41548
"ENSG00000250361","glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]","protein_coding",37.19,143996104,144019380,445,"4","q31.21","GYPB","",23276
"ENSG00000207633","microRNA 505 [Source:HGNC Symbol;Acc:HGNC:32140]","miRNA",52.38,139924148,139924231,84,"X","q27.1","MIR505","hsa-mir-505",83
"ENSG00000203933","chromosome X open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33743]","protein_coding",39.88,139955728,139965521,1279,"X","q27.1","CXorf66","",9793
"ENSG00000077279","doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]","protein_coding",39.48,111293779,111412429,8918,"X","q23","DCX","",118650
"ENSG00000283926","microRNA 192 [Source:HGNC Symbol;Acc:HGNC:31562]","miRNA",57.27,64891137,64891246,110,"11","q13.1","MIR192","hsa-mir-192",109
"ENSG00000284155","microRNA 194-2 [Source:HGNC Symbol;Acc:HGNC:31565]","miRNA",62.35,64891355,64891439,85,"11","q13.1","MIR194-2","hsa-mir-194-2",84
"ENSG00000110046","autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]","protein_coding",60.32,64894546,64917211,5654,"11","q13.1","ATG2A","",22665
"ENSG00000130023","ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056]","protein_coding",43.3,169751622,169781600,551,"6","q27","ERMARD","",29978
"ENSG00000207698","microRNA 32 [Source:HGNC Symbol;Acc:HGNC:31631]","miRNA",38.57,109046229,109046298,70,"9","q31.3","MIR32","hsa-mir-32",69
"ENSG00000148386","lipocalin 9 [Source:HGNC Symbol;Acc:HGNC:17442]","protein_coding",62.14,135663322,135666422,528,"9","q34.3","LCN9","",3100
"ENSG00000163584","ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]","protein_coding",39.31,170864875,170870208,1902,"3","q26.2","RPL22L1","",5333
"ENSG00000105321","coiled-coil domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24560]","protein_coding",56.53,47255980,47273701,454,"19","q13.32","CCDC9","",17721
"ENSG00000107164","far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]","protein_coding",47.12,130578965,130638352,2228,"9","q34.11","FUBP3","",59387
"ENSG00000145736","general transcription factor IIH subunit 2 [Source:HGNC Symbol;Acc:HGNC:4656]","protein_coding",38.44,71032670,71067689,4336,"5","q13.2","GTF2H2","",35019
"ENSG00000169627","bolA family member 2B [Source:HGNC Symbol;Acc:HGNC:32479]","protein_coding",63.13,30192932,30194306,375,"16","p11.2","BOLA2B","",1374
"ENSG00000109066","transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]","protein_coding",54.35,74776499,74839753,1781,"17","q25.1","TMEM104","",63254
"ENSG00000144962","spermatogenesis associated 16 [Source:HGNC Symbol;Acc:HGNC:29935]","protein_coding",36.67,172889357,173141235,2074,"3","q26.31","SPATA16","",251878
"ENSG00000143995","Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]","protein_coding",39.2,66433452,66573869,468,"2","p14","MEIS1","",140417
"ENSG00000198691","ATP binding cassette subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:34]","protein_coding",46.44,93992834,94121148,7328,"1","p22.1","ABCA4","",128314
"ENSG00000277713","microRNA 6856 [Source:HGNC Symbol;Acc:HGNC:50242]","miRNA",56.72,130626297,130626363,67,"9","q34.12","MIR6856","hsa-mir-6856",66
"ENSG00000130713","exosome component 2 [Source:HGNC Symbol;Acc:HGNC:17097]","protein_coding",47.74,130693721,130704894,739,"9","q34.12","EXOSC2","",11173
"ENSG00000007047","microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]","protein_coding",53.57,45079288,45305284,553,"19","q13.32","MARK4","",225996
"ENSG00000170153","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]","protein_coding",38.46,140859807,141212877,10432,"4","q31.21","RNF150","",353070
"ENSG00000274986","microRNA 6750 [Source:HGNC Symbol;Acc:HGNC:49965]","miRNA",65.33,64898363,64898437,75,"11","q13.1","MIR6750","hsa-mir-6750",74
"ENSG00000274314","microRNA 6749 [Source:HGNC Symbol;Acc:HGNC:50087]","miRNA",69.57,64902387,64902455,69,"11","q13.1","MIR6749","hsa-mir-6749",68
"ENSG00000068971","protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]","protein_coding",54.41,64917553,64934475,563,"11","q13.1","PPP2R5B","",16922
"ENSG00000160932","lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]","protein_coding",63.58,143017982,143023832,1335,"8","q24.3","LY6E","",5850
"ENSG00000108924","HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]","protein_coding",43.3,55264960,55325187,5721,"17","q22","HLF","",60227
"ENSG00000198064","nuclear pore complex interacting protein family, member B13 [Source:HGNC Symbol;Acc:HGNC:41989]","protein_coding",46.11,30222937,30254510,3584,"16","p11.2","NPIPB13","",31573
